,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.PantT_60,grad.PantT_60,sd.PantT_60
3171,11,6/15/2017 12:22,0.4,21.05,0.016,0.129099445,57.75,0.06,0.5,1.1,-0.092,0.594418483,914.25,0.98,6.34428877,104.6555556,3.172199222,19.3343794,33.80722222,-0.103106295,0.80806818,27.58222222,-0.239607843,1.41641451
3174,11,6/15/2017 14:52,0.7,23.3625,0.028558559,0.440575922,53.875,-0.148648649,2.356601669,0.9375,0.00027027,0.456500665,877.125,-1.188288288,24.20411712,,,,33.40255814,0.026868016,1.001475324,26.97837209,0.031813651,1.613862463
3176,11,6/15/2017 23:53,0.2,18.14166667,-0.001608392,0.167648622,69.83333333,0.005594406,0.717740563,0.0,0.0,0.0,0.0,0.0,0.0,96.38517079,0.140974382,7.335620252,32.87442623,-0.010494976,0.475617229,25.87196721,-0.011823903,0.38911789
3179,11,6/16/2017 10:36,0.5,21.33333333,0.014857143,0.150554531,69.16666667,-0.074285714,0.752772653,0.8,-0.008,0.346410162,725.0,2.217142857,20.76535576,115.133871,0.460267384,13.20312745,33.20548387,-0.058471774,0.646920081,25.20096774,-0.044455645,0.7127522
3180,11,6/16/2017 10:59,0.2,21.875,0.006,0.05,67.0,-0.12,0.816496581,1.45,-0.024,0.435889894,779.25,1.94,12.6589889,97.78768116,-0.114242273,6.237433521,34.12130435,0.028606719,0.411397887,26.20826087,0.074110672,0.788362239
3181,11,6/16/2017 12:00,0.4,22.81666667,0.030876815,0.595182681,63.66666667,-0.106293706,2.10338832,1.116666667,0.006218397,0.3537676,857.75,1.563743948,29.48998289,92.44321022,-0.423452628,10.92744552,34.43901639,0.018982549,0.427612383,26.99065574,0.094081438,1.838250861
3182,11,6/16/2017 15:03,0.3,25.73636364,0.006880734,0.150151439,54.36363636,-0.037308869,0.809039835,1.154545455,0.000733945,0.201809992,882.5454545,-1.222018349,22.55377412,98.72341016,-0.00927184,5.065529382,34.66803279,0.003387626,0.208341224,29.12688525,0.00790587,0.407964627
3184,11,6/17/2017 3:48,0.2,17.01818182,-0.009041259,0.166241883,79.27272727,0.041674087,0.786245393,0.072727273,-0.006518255,0.161807967,0.0,0.0,0.0,,,,32.60229508,-0.029782126,0.796436634,27.11442623,0.056907456,1.875995313
3185,11,6/17/2017 13:13,0.3,24.65833333,0.01013986,0.206522433,54.41666667,-0.058041958,1.083624669,1.133333333,0.014545455,0.352480388,899.4166667,1.367132867,25.59281978,72.72065728,0.615527194,13.03312878,,,,,,
3186,11,6/17/2017 14:01,-0.1,25.9,0.051088235,0.81240384,50.44444444,-0.129411765,2.068278941,1.077777778,-0.002,0.210818511,930.8888889,-0.203235294,4.044887033,,,,,,,,,
3188,11,6/17/2017 16:31,1.2,26.6,-0.013714286,0.154919334,46.0,-4.97e-16,0.0,1.233333333,0.006857143,0.163299316,703.5,-2.668571429,25.11374126,105.6138889,1.318639728,16.04746733,,,,,,
3189,11,6/17/2017 18:03,0.4,27.85555556,-0.004005193,0.260341656,43.55555556,0.001490528,0.527046277,0.833333333,-0.007024714,0.278388218,428.7777778,-9.540388499,176.3786961,118.2049431,-0.034118445,7.98485984,33.57278689,-0.003694342,0.374945023,27.86540984,-0.052169751,1.102142722
3192,11,6/17/2017 19:51,0.6,27.33,-0.044484848,0.675030863,47.1,0.132121212,2.024845673,0.16,-0.011636364,0.206559112,28.9,-0.258181818,4.01248053,108.2743942,0.366014016,12.4588817,33.28078431,-0.066478733,1.171316939,25.13019608,-0.132698643,2.332237973
3193,11,6/17/2017 22:01,0.3,26.44166667,0.00958042,0.188092498,47.5,-0.001398601,0.674199862,1.016666667,0.02041958,0.446874669,0.0,0.0,0.0,113.3246554,0.454611185,6.751518542,32.76590164,-0.001804336,1.044235569,24.89508197,0.018106822,0.669379372
3194,11,6/17/2017 23:02,-0.3,25.80909091,-0.024318471,0.604077057,50.18181818,0.050318471,1.834021909,0.236363636,0.001095541,0.364067926,0.0,0.0,0.0,,,,31.63491803,-0.021334215,0.51240161,27.4652459,0.00617028,1.878757219
3195,11,6/18/2017 1:17,0.2,25.33636364,0.000601504,0.506503163,49.18181818,-0.010225564,2.315952582,1.418181818,-0.017233083,0.49763075,0.0,0.0,0.0,,,,31.50081967,-0.000679535,0.498167626,24.34327869,-0.03042147,0.635923793
3197,11,6/18/2017 12:27,-0.2,30.675,0.041608392,0.753325959,39.5,-0.103496503,1.930614598,0.6,0.01048951,0.313339781,891.0,0.984615385,18.10072826,88.12246598,-0.084025876,10.00392968,34.11655738,-0.021131148,0.485125019,25.16327869,-0.025050767,0.562114227
3198,11,6/18/2017 14:09,0.5,31.77,-0.000398551,0.156702124,37.7,0.00326087,0.483045892,0.98,0.010724638,0.358391468,922.1,-0.3,6.154492487,90.37245547,0.434942795,10.53356761,35.11245902,0.001399788,0.259542262,31.55655738,0.029221047,1.133416495
3199,11,6/18/2017 14:51,0.4,30.95555556,-0.043,0.602310367,38.66666667,0.03,0.5,0.822222222,-0.019666667,0.356292639,885.7777778,-1.203333333,16.60404904,108.3388889,0.303803408,16.80718231,34.65261905,-0.05240013,0.931568464,27.47166667,-0.142879021,2.486014458
3200,11,6/18/2017 18:55,-0.2,26.05,-0.054444956,1.109873048,44.75,0.107508061,2.220769727,0.6,0.010723169,0.313339781,98.08333333,-2.760479042,85.41924239,69.57622883,0.089999647,10.48421201,33.81262295,0.030758329,0.804582504,28.11901639,0.089947647,1.737798133
3201,11,6/18/2017 20:45,-0.2,23.51818182,-0.034112808,0.733236908,51.18181818,0.119036428,2.442055766,0.154545455,0.00546416,0.294494945,10.45454545,-0.482491187,9.699109612,90.19471154,0.293415285,8.97170688,31.96901639,-0.039926494,1.157076351,23.60393443,-0.017396087,0.312640788
3202,11,6/18/2017 22:00,-0.4,21.21666667,-0.012362966,0.285508584,56.5,0.017134961,0.797724035,0.241666667,0.006236757,0.287491765,0.0,0.0,0.0,97.74701472,0.035561826,8.150366904,29.56918033,-0.038000529,0.794382979,24.06836066,0.004371232,0.442730845
3203,11,6/18/2017 22:27,-0.4,21.43333333,0.027142857,0.2081666,57.0,0.171428571,1.732050808,0.266666667,-0.005714286,0.230940108,0.0,0.0,0.0,93.47777778,0.059516357,6.122196072,30.68666667,0.032771673,0.547336207,23.33111111,-0.073211233,0.748564438
3205,11,6/19/2017 10:33,-0.4,19.625,0.009160839,0.191287504,73.5,-0.055944056,1.243163121,0.6,0.008111888,0.313339781,661.0,2.39020979,43.1698548,79.43182449,-0.222041922,7.254759222,32.91131148,0.008223162,0.506377578,25.81557377,0.034410894,0.943187017
3206,11,6/19/2017 11:12,-0.1,19.8125,0.002619048,0.135620268,71.125,0.002380952,0.353553391,0.525,-0.014285714,0.231455025,769.25,2.104761905,25.92709559,76.01196581,-0.135226681,7.245516222,32.69128205,0.012107287,0.261253854,25.8725641,-0.012983806,0.319503875
3207,11,6/19/2017 12:05,0.2,21.24,0.0015427,0.365756446,66.5,-0.035812672,1.58113883,1.06,0.01865932,0.492612085,852.4,1.420385675,25.08297342,77.51918239,0.40203531,9.028559591,32.66471698,-0.012504435,0.406729941,25.81528302,-0.025730527,0.548752444
3208,11,6/19/2017 13:01,-0.3,22.14,0.00961039,0.350238014,63.4,-0.038095238,1.264911064,1.38,0.015757576,0.487168691,903.0,0.346320346,6.073622386,79.86109037,0.190636319,7.252243754,33.68071429,-0.002235133,0.532847777,25.77732143,-0.003297676,0.376169648
3209,11,6/19/2017 14:11,0.2,21.90833333,0.007202797,0.701243484,62.25,-0.016083916,1.764549904,1.525,-0.011958042,0.364629326,916.5,-0.152447552,3.580248849,,,,34.04557377,0.021512427,0.654052813,26.25491803,-0.007626124,0.451400129
3210,11,6/19/2017 14:39,0.2,25.025,0.03,0.427200187,53.0,-0.28,2.160246899,1.8,0.0,0.0,896.25,-1.14,7.410578025,96.84048507,-0.389995463,4.728849708,33.96464286,0.058141762,0.496532287,26.03428571,-0.012320744,0.168905597
3211,11,6/19/2017 16:00,0.2,22.63846154,-0.012527473,0.483973934,58.84615385,0.015384615,1.405118847,1.492307692,-0.000549451,0.352281938,798.4615385,-1.774725275,34.65211726,94.09358512,-0.079753758,7.680991361,33.5504918,0.010289265,0.747973766,25.79229508,0.025100476,1.253667145
3213,11,6/19/2017 18:01,0.4,22.65,0.016,0.129099445,57.75,-0.06,0.5,1.225,-0.042,0.427200187,272.0,-0.44,97.88769075,107.6,-2.68328478,17.87958985,29.079,-0.382601504,2.477018369,25.79833333,0.216681795,1.611251797
3214,11,6/19/2017 20:02,0.2,18.81,-0.032564103,0.645411152,70.3,0.115669516,2.311805451,0.65,-0.002421652,0.38658045,31.6,-0.391168091,7.748835038,97.14332461,-0.210427765,8.431922841,32.02278689,0.061240085,1.348437529,22.88483333,0.019073354,0.544910167
3215,11,6/19/2017 22:00,0.2,15.04166667,-0.009176977,0.202072594,83.41666667,0.043786982,0.99620492,0.033333333,-0.003313609,0.115470054,0.0,0.0,0.0,86.3845805,0.014224764,7.776479141,29.12737705,0.000716023,0.577246053,24.2135,0.084390942,2.126427596
3217,11,6/20/2017 10:00,0.2,16.84166667,0.015290807,0.328794861,80.83333333,-0.073545966,1.642245322,0.766666667,0.007579737,0.29336088,600.3333333,2.165478424,43.72087775,89.12663149,-0.040390918,11.34174022,31.51131148,0.036854574,1.153265618,23.42133333,0.063912754,1.380704152
3218,11,6/20/2017 11:03,0.2,19.01111111,0.027120419,0.491030662,73.11111111,-0.155235602,2.619372274,0.822222222,0.019371728,0.356292639,745.4444444,2.060209424,33.63075643,93.67564565,-0.023437811,10.51738183,33.17721311,0.017823903,0.509921991,25.15866667,-0.002644068,0.470075604
3219,11,6/20/2017 12:04,0.2,19.43,-0.0025,0.125166556,70.3,-0.015,0.674948558,1.37,-0.001166667,0.336815149,854.8,1.411666667,25.94352842,83.94584838,0.025640172,9.022478725,33.21262295,-0.033731359,0.698877437,25.37083333,0.000352042,0.322985499
3220,11,6/20/2017 13:43,0.2,21.36666667,0.017342657,0.349891758,64.08333333,-0.055244755,1.240112409,1.2,0.005874126,0.180906807,921.5833333,0.227272727,4.581749037,83.97142857,-0.173250184,8.923014794,34.29360656,-0.004144368,0.245112442,25.6005,0.023933037,0.581903437
3221,11,6/20/2017 14:56,0.2,21.93636364,0.020343949,0.500545157,61.81818182,-0.037961783,1.167748416,1.4,-0.000840764,0.282842712,888.0,-1.001910828,19.04205871,85.06026104,-0.088729317,5.978059964,32.95557377,0.003505024,0.314888999,25.93866667,-0.02041845,0.496777639
3222,11,6/20/2017 16:23,0.2,22.33636364,-0.012727273,0.400681238,59.63636364,0.069090909,1.501514387,1.109090909,-0.006,0.298176275,762.3636364,-2.189090909,36.40679257,85.10163843,0.073565212,5.839206575,33.26196721,0.023583818,0.575603508,25.59566667,0.00765935,0.404258546
3224,11,6/20/2017 20:03,-0.2,18.475,-0.037832168,0.685068013,69.66666667,0.100699301,1.874873733,0.4,-2.96e-18,0.0,32.08333333,-0.386713287,7.012434843,98.40405443,-0.01031523,11.54971261,28.36803279,0.004491803,1.282308881,21.6135,0.060618227,1.655458178
3225,11,6/20/2017 22:00,0.2,15.18461538,-0.018901099,0.401758953,81.30769231,0.087912088,1.797434069,0.776923077,-2.94e-14,0.283295623,0.0,0.0,0.0,96.89197445,-0.050061746,8.887147056,30.90885246,-0.048298255,1.044393123,24.00416667,0.072495971,1.473488069
3226,11,6/21/2017 1:34,0.2,12.83333333,-0.013426573,0.260535579,90.58333333,0.017482517,0.514928651,1.133333333,-0.004195804,0.20597146,0.0,0.0,0.0,96.96683326,-0.276434016,13.78399234,31.35737705,0.047083025,1.206530704,21.62816667,0.001867463,0.798567556
3228,11,6/21/2017 10:00,0.2,16.12857143,0.032142857,0.349829891,82.14285714,-0.114285714,1.345185418,0.342857143,0.005714286,0.151185789,626.4285714,2.457142857,26.63241848,,,,31.45290323,0.119487903,1.234588173,22.88354839,0.237209677,2.268274746
3231,11,6/22/2017 22:16,-0.5,16.4625,0.012165765,0.282526863,80.375,-0.035727889,1.302470181,1.0,-0.00432696,0.403555625,0.0,0.0,0.0,91.17995001,0.306634964,9.768079994,27.35213115,-0.00662771,0.280702184,24.01327869,-0.041603384,1.583052664
3232,11,6/22/2017 22:58,-0.2,16.025,-0.024285714,0.328416112,83.0,0.104761905,1.309307341,0.925,-0.014761905,0.373210014,0.0,0.0,0.0,95.55,-0.161873788,7.477309861,27.79809524,0.040683899,0.70161569,21.61833333,-0.004553116,0.288882765
3233,11,6/23/2017 2:20,0.3,12.74615385,-0.001538462,0.051887452,96.15384615,0.012087912,0.375533808,1.115384615,-0.021318681,0.517761454,0.0,0.0,0.0,,,,20.33393443,0.000382337,0.093385914,24.79327869,-0.093925436,2.141695373
3236,11,6/23/2017 11:03,0.2,13.9,0.025675676,0.254950976,95.8,-0.151351351,1.483239697,1.96,0.031891892,0.522494019,602.4,14.66756757,155.1041586,108.6257576,0.031171827,11.74544059,32.60909091,0.068345588,1.0384314,23.42727273,0.041898396,1.132718723
3237,11,6/23/2017 11:35,0.5,15.0,0.041428571,0.450924975,90.14285714,-0.2,2.267786838,1.771428571,-0.017857143,0.368394199,836.1428571,2.692857143,33.25371444,98.74427083,-0.288350145,6.029173343,34.281875,0.07098607,0.739120827,24.714375,0.059629765,0.603900961
3238,11,6/23/2017 12:10,0.4,16.42857143,0.039285714,0.438612531,83.71428571,-0.2,2.214669706,1.585714286,-0.003571429,0.267261242,891.7142857,1.1,12.10666876,92.89857143,-0.209126228,5.407606544,34.52685714,-0.012896359,0.187534647,26.05457143,-0.003806723,0.570037888
3239,11,6/23/2017 13:00,0.3,17.48,0.027393939,0.431534729,80.2,-0.096969697,1.619327707,1.74,-0.000727273,0.263312235,921.1,0.408484848,6.756889488,82.46433333,-0.141201896,5.685376187,34.2024,-0.009310924,0.20843988,25.7832,0.009284994,0.311693465
3240,11,6/23/2017 13:42,0.5,18.15,0.012857143,0.226778684,77.375,-0.05,0.916125381,1.7125,0.000238095,0.379614466,936.5,0.061904762,1.603567451,85.55515873,0.212822915,9.121697887,33.71904762,-0.022071145,0.395960145,25.88238095,-0.054024795,0.769474986
3241,11,6/23/2017 14:15,0.3,19.12857143,0.022857143,0.287020822,74.71428571,-0.071428571,1.112697281,1.4,-0.026428571,0.40824829,925.0,-0.642857143,7.187952884,89.78463094,0.178461223,12.85037533,33.87333333,-0.007854278,0.43779038,25.09727273,-0.00825869,0.616579642
3242,11,6/23/2017 15:58,0.2,18.78333333,0.010769231,0.321455025,76.16666667,-0.061538462,1.527525232,1.641666667,0.00986014,0.302890119,806.5833333,-1.788111888,32.28694736,90.14604811,0.844750102,6.320279345,34.11721311,0.00181174,0.396501917,25.75065574,-0.028126917,0.718595549
3243,11,6/23/2017 17:04,0.2,18.25,-0.011608392,0.284445234,77.08333333,0.04965035,1.164500153,1.858333333,0.002867133,0.250302847,665.6666667,-2.552447552,46.06582905,88.17777778,-0.292933609,12.40297966,33.91901639,0.016634585,0.491194819,24.93229508,0.007149656,0.44418237
3245,11,6/23/2017 20:39,0.2,14.03333333,-0.012727273,0.242462118,92.91666667,0.055244755,1.083624669,1.325,-0.010699301,0.33337121,8.416666667,-0.41048951,7.78644899,,,,33.34213115,-0.006594923,0.17747408,25.74491803,0.028411951,0.644625532
3247,11,6/23/2017 23:30,0.2,13.11538462,-0.002087912,0.05547002,96.15384615,0.012087912,0.375533808,0.8,-0.002417582,0.365148372,0.0,0.0,0.0,,,,32.60819672,0.00206716,0.965279766,22.35934426,-0.079265468,1.784643633
3248,11,6/25/2017 12:26,-0.2,13.6,0.014245661,0.27202941,92.90909091,-0.067957276,1.375103302,0.972727273,-0.011281709,0.340854541,279.8181818,2.937917223,54.94691653,86.50292235,0.122017154,8.966254158,33.12672131,-0.021771549,0.43724029,22.37639344,-0.00182496,0.117289283
3249,11,6/25/2017 12:47,0.2,14.275,0.034,0.236290781,90.5,-0.04,0.577350269,1.0,-0.024,0.2,392.0,3.08,26.01281735,86.32476636,-1.243918748,13.52803954,31.53095238,-0.007233766,0.329831847,22.83285714,0.177974026,1.388528512
3250,11,6/25/2017 15:02,0.2,15.98181818,0.015941255,0.342981579,83.27272727,-0.057009346,1.348399725,1.854545455,0.002550067,0.332757078,873.8181818,0.732176235,100.8720161,,,,34.10508197,0.024821787,0.949757202,28.27327869,0.044241671,2.236899432
3251,11,6/25/2017 16:00,0.1,16.28181818,0.000962406,0.14012981,81.27272727,0.000451128,0.646669791,1.881818182,-0.014586466,0.570645567,817.0909091,-1.83593985,32.09502935,96.74637024,-0.450229785,10.5165978,29.72086207,-0.039496447,1.335523138,23.19396552,0.068559783,1.854908084
3252,11,6/25/2017 16:25,0.2,16.64,-0.006,0.114017543,79.6,-0.02,0.547722558,1.88,-0.036,0.506951674,733.4,-2.64,21.01903899,96.946,0.173870477,5.271585189,28.8884,-0.037230769,0.37983198,23.854,-0.035153846,0.6113237
3253,11,6/25/2017 17:01,0.2,16.51666667,-0.007329193,0.098319208,79.5,-0.01863354,0.547722558,2.683333333,0.012546584,0.285773803,660.5,-2.32173913,27.289192,116.6181818,3.672696587,11.66668966,28.88194444,0.043669241,0.626618223,22.23833333,-0.02220592,0.741116918
3255,11,6/25/2017 21:09,0.2,13.76,-0.002374582,0.051639778,90.1,0.009698997,0.316227766,1.2,0.013377926,0.483045892,10.0,-0.653846154,13.31665624,100.852541,-0.393371821,8.926002889,31.56868852,-0.030643046,0.66474425,22.77,0.021005288,0.42242159
3256,11,6/26/2017 9:47,0.2,14.86363636,0.009454545,0.168954001,86.27272727,-0.038181818,0.786245393,0.827272727,-0.004363636,0.567610622,149.7272727,0.68,17.3268053,103.6181102,-6.111019778,9.67903008,25.50786885,0.294864093,5.816117581,21.23852459,0.017580645,0.819214738
3257,11,6/26/2017 11:08,0.2,15.76363636,0.004049159,0.102691064,83.63636364,0.003492885,0.504524979,1.290909091,0.016558862,0.531891992,268.0909091,1.156403622,32.26903948,100.6741729,-0.066707455,11.34784886,32.39114754,-0.006612903,0.464589777,24.78327869,-0.035210999,0.943712035
3258,11,6/26/2017 12:02,0.3,16.64545455,0.024181818,0.418003915,81.0,-0.114545455,1.949358869,1.318181818,-0.004,0.285720779,382.2727273,0.125454545,43.79975093,89.52783049,0.051608571,7.210270078,33.09851852,0.00260263,0.419718717,25.17222222,-0.014063655,0.798204747
3259,11,6/26/2017 13:00,0.2,17.63333333,0.023496503,0.45193188,77.08333333,-0.070629371,1.378954369,1.225,0.003846154,0.386417109,886.4166667,5.154545454,183.0705072,86.93234932,-0.185869917,6.653746587,33.2287931,-0.036603095,0.693478589,25.25586207,0.016399766,0.375121194
3260,11,6/26/2017 14:01,0.2,18.23333333,0.005734266,0.149747262,75.91666667,-0.017482517,0.668557923,1.875,0.017132867,0.544601606,946.5833333,-0.22027972,5.534328133,90.5631769,0.13046322,8.176386686,31.99114754,0.023716023,0.843933446,24.82786885,-0.005052353,0.321823527
3261,11,6/26/2017 14:29,0.2,18.38,0.026,0.228035085,75.8,-0.04,0.836660027,1.6,-0.064,0.692820323,922.2,-1.0,8.074651695,90.70977354,0.151008006,5.616318104,33.80678571,-0.001885605,0.139045784,25.22071429,-0.02559387,0.249472459
3262,11,6/26/2017 15:06,0.2,18.17142857,-0.007868852,0.249761791,76.14285714,0.027868852,0.899735411,1.657142857,-0.011229508,0.547287684,883.7142857,-1.358196721,16.45918473,90.87837838,-0.018191555,5.687964023,33.78857143,0.012857143,0.064142698,25.4225,0.008809524,0.080843765
3263,11,6/26/2017 16:00,0.2,18.7,0.010363636,0.260768096,74.27272727,-0.056363636,1.272077756,1.363636364,0.012363636,0.417786374,805.4545455,-1.967272727,32.81573902,89.08796296,-0.072874452,8.23433295,,,,,,
3265,11,6/26/2017 18:14,0.6,17.8,0.0,0.0,77.5,0.2,0.707106781,1.8,0.0,0.0,176.5,39.0,137.8858223,130.6736334,1.809533833,12.42748678,,,,,,
3266,11,6/26/2017 20:01,-0.2,16.19166667,-0.01951049,0.35791907,84.91666667,0.074825175,1.505042031,1.158333333,-0.000629371,0.676163419,30.91666667,-0.255244755,4.660439568,88.15051375,-0.223938612,8.633050535,29.65655738,-0.036195664,0.859410428,25.53704918,-0.00038128,0.750860272
3268,11,6/26/2017 22:31,0.2,14.38333333,-0.000839161,0.038924947,92.75,-0.006293706,0.452267017,1.216666667,-0.020979021,0.743252476,0.0,0.0,0.0,97.23993335,-0.099062741,6.796459405,30.59278689,0.007382337,0.706982157,22.58819672,0.010873083,0.790825535
3269,11,6/26/2017 23:04,0.2,14.3,-0.006857143,0.089442719,93.16666667,0.074285714,0.752772653,1.916666667,-0.061142857,0.673547821,0.0,0.0,0.0,87.91010101,-0.011514134,5.335343554,30.40363636,-0.066343583,0.660174305,22.79606061,0.035384358,0.468154217
3271,11,6/27/2017 11:04,0.2,14.35,-0.011333333,0.283823106,89.8,0.046666667,1.229272594,0.93,0.007333333,0.249666444,195.1,-0.663333333,18.17476884,,,,32.51918033,-0.001503437,0.690302579,24.4552459,0.018334744,1.05975407
3272,11,6/27/2017 13:00,0.2,14.99,0.0297151,0.591514065,87.5,-0.115384615,2.368778401,0.69,0.010911681,0.328125992,434.7,9.845868946,258.8320133,,,,30.94,-0.008819143,0.236424759,26.01852459,-0.02795505,0.779879982
3273,11,6/27/2017 14:00,0.2,16.54,0.015021097,0.295145915,82.1,-0.044725738,0.994428926,1.43,0.020675105,0.416466619,845.1,6.561181435,188.0575857,,,,32.98266667,0.062315643,1.256291107,24.98833333,0.010644068,0.708299866
3274,11,6/27/2017 14:49,0.1,16.76666667,0.003333333,0.132287566,80.88888889,-0.033333333,0.600925213,1.577777778,0.011666667,0.263523138,903.7777778,0.16,35.39342375,,,,34.28897959,-0.01429898,0.418112051,26.83183673,0.006103061,0.492073307
3275,11,6/27/2017 15:31,0.2,16.58888889,0.008,0.183333333,80.44444444,-0.013333333,0.527046277,1.566666667,0.010666667,0.339116499,846.5555556,-1.58,21.86956282,,,,33.34,0.042380682,0.611874369,26.30119048,-0.053004619,0.682710532
3276,11,6/27/2017 16:07,-0.2,17.01428571,-0.008571429,0.226778684,78.42857143,-0.014285714,0.975900073,1.642857143,0.032857143,0.49280538,776.8571429,-1.935714286,20.97163617,,,,33.04555556,-0.067624196,0.730750864,25.83555556,0.003951094,0.29615097
3277,11,6/27/2017 18:00,0.2,15.5,-0.020353705,0.435889894,82.54545455,0.062367661,1.439696938,1.354545455,-0.003556304,0.250454133,426.9090909,-8.901443696,192.8670291,,,,30.97393443,0.057005288,1.116918795,25.05819672,0.011373876,0.748058617
3278,11,6/27/2017 19:08,-0.2,14.5,-0.016791721,0.325576412,86.0,0.083958603,1.673320053,1.518181818,0.002095731,0.419089923,140.7272727,-2.346701164,48.84483782,,,,31.04163934,0.017108937,0.363029752,25.0895082,-0.024390799,0.725714421
3279,11,6/27/2017 20:01,0.2,13.78181818,-0.014,0.240075746,88.63636364,0.043636364,0.809039835,1.2,0.005272727,0.279284801,38.09090909,-1.087272727,18.64647176,,,,32.5154717,0.027182712,0.661834763,24.88735849,0.045867602,0.889589687
3280,11,6/27/2017 20:11,0.1,13.4,1e-15,0.0,90.0,0.0,0.0,0.65,0.1,0.353553391,9.0,-0.4,1.414213562,,,,32.2,-0.086909091,0.293030146,25.132,0.105090909,0.323687092
3281,11,6/27/2017 22:01,0.2,12.76363636,-0.006180451,0.112006493,92.63636364,0.024210526,0.504524979,0.918181818,-0.005263158,0.31246818,0.0,0.0,0.0,,,,26.49377049,0.021054997,0.427801215,21.35622951,0.017365415,1.631129633
3282,11,6/27/2017 22:47,-0.3,12.7,0.0,0.0,92.33333333,-0.028813559,0.516397779,0.883333333,-0.005423729,0.285773803,0.0,0.0,0.0,,,,27.62410256,0.049076923,0.595362419,21.84897436,0.039941296,1.156398208
3283,11,6/28/2017 12:55,0.2,14.56666667,0.020671041,0.403018911,86.41666667,-0.086911386,1.729862492,0.991666667,0.009023337,0.267847763,682.4166667,11.41354539,265.6533826,,,,33.71836066,-0.004328926,0.81418708,25.57409836,-0.002588049,0.845370485
3284,11,6/28/2017 14:00,0.2,16.125,0.029986181,0.619567298,79.91666667,-0.119484109,2.539088359,0.95,-0.000165822,0.317661913,935.75,0.026255182,4.048007366,,,,33.30245902,0.001140666,0.301947323,25.82540984,0.024799577,0.731447364
3285,11,6/28/2017 15:54,0.2,16.75454545,-0.006045113,0.369766511,78.0,0.033082707,1.414213562,1.163636364,-0.005729323,0.290767011,832.5454545,-1.655037594,29.05637154,,,,31.9295082,0.00879376,0.473798221,26.25590164,-0.032147541,0.737198248
3286,11,6/28/2017 16:00,0.2,17.25,0.02,0.070710678,76.5,-0.2,0.707106781,1.1,-0.08,0.282842712,764.5,-1.8,6.363961031,,,,31.83166667,0.003142857,0.04833908,26.375,-0.111714286,0.238138615
3288,11,5/25/2017 13:30,-0.5,,,,,,,,,,,,,80.04166667,,2.544886889,,,,22.4595082,-0.045529878,0.922598552
3289,11,6/22/2017 0:00,0.2,,,,,,,,,,,,,95.59455707,-0.126183531,4.588453301,29.31803279,-0.023139609,0.434916926,27.83081967,0.098710735,2.936661537
3290,11,6/24/2017 11:43,0.2,,,,,,,,,,,,,117.5959682,0.222061077,12.90240454,31.94016393,0.076557377,1.502982027,22.09360656,0.09043046,1.689995101
3291,11,5/25/2017 15:00,0.2,,,,,,,,,,,,,109.1481481,0.326417169,12.74165803,,,,21.66630435,0.073609004,1.08275648
3292,11,5/25/2017 16:01,0.2,,,,,,,,,,,,,102.8197365,0.056233217,11.48159407,,,,23.00786885,-0.015618191,1.060727918
3293,11,5/25/2017 16:46,0.2,,,,,,,,,,,,,88.25383178,0.008725082,4.639375241,,,,23.93133333,0.000338603,0.286281806
3294,11,5/25/2017 19:02,0.2,,,,,,,,,,,,,85.57321478,-0.538866503,13.13628966,,,,21.26885246,0.107267054,2.244139106
3295,11,5/25/2017 20:41,0.2,,,,,,,,,,,,,75.45661846,-0.09377452,5.789641906,,,,23.52737705,0.004625066,0.351088316
3297,11,5/25/2017 21:03,-0.2,,,,,,,,,,,,,96.65333333,-1.895466044,13.81555925,,,,18.18666667,0.426964286,2.106573612
3298,11,5/25/2017 21:33,0.1,,,,,,,,,,,,,99.42570952,0.560062417,9.966461917,,,,19.33666667,-0.172992214,1.981591721
3299,11,5/25/2017 22:23,0.3,,,,,,,,,,,,,85.52033333,0.069833541,5.125785577,,,,22.4846,0.060666026,1.15886505
3300,11,5/25/2017 23:17,0.1,,,,,,,,,,,,,87.94537037,-0.011908025,5.14192913,,,,23.17222222,0.004408614,0.602637808
3301,11,5/26/2017 1:27,0.1,,,,,,,,,,,,,74.93418495,-0.149798216,6.126431847,,,,23.14704918,-0.001683236,0.467173573
3302,11,6/22/2017 0:47,0.2,,,,,,,,,,,,,86.61489362,-0.236547134,5.616254171,30.29191489,0.064676226,0.903030257,26.05085106,-0.002909343,0.502821733
3303,11,6/22/2017 10:48,0.2,,,,,,,,,,,,,98.16745349,-0.365642202,10.79804542,33.29639344,0.028068747,0.646237915,26.22278689,-0.026283977,1.094574698
3304,11,6/22/2017 17:02,0.2,,,,,,,,,,,,,82.6875,-3.788461538,4.042924448,33.25606557,-0.008812797,0.264419356,25.38114754,-0.023823903,0.82720231
3305,11,6/22/2017 18:00,0.2,,,,,,,,,,,,,95.66559486,0.190258354,10.18211337,32.72931034,0.025325295,0.670163274,25.0962069,0.011038789,0.507839689
